Date,Price,Open,High,Low,Volume,Chg%
4/7/2015,8660.3,8684.45,8693.6,8586.85,153.26B,0
4/6/2015,8659.9,8615.8,8667.55,8573.75,151.38B,0.0086
4/1/2015,8586.25,8483.7,8603.4,8464.75,129.45B,0.0112
3/31/2015,8491,8527.6,8550.45,8454.15,172.36B,-0.0002
3/30/2015,8492.3,8390.95,8504.55,8380.75,138.88B,0.0181
3/27/2015,8341.4,8396,8413.2,8269.15,198.98B,-0.0001
3/26/2015,8342.15,8474.95,8499.45,8325.35,288.76B,-0.0221
3/25/2015,8530.8,8568.9,8573.75,8516.55,165.95B,-0.0014
3/24/2015,8542.95,8537.05,8627.75,8535.85,161.47B,-0.0009
3/23/2015,8550.9,8591.55,8608.35,8540.55,155.43B,-0.0023
3/20/2015,8570.9,8627.9,8627.9,8553,179.98B,-0.0074
3/19/2015,8634.65,8749.45,8788.2,8614.65,168.63B,-0.0059
3/18/2015,8685.9,8742.9,8747.25,8664,161.15B,-0.0043
3/17/2015,8723.3,8689.1,8742.55,8630.8,182.50B,0.0104
3/16/2015,8633.15,8656.75,8663.55,8612,168.44B,-0.0017
3/13/2015,8647.75,8844.05,8849.75,8631.75,184.67B,-0.0146
3/12/2015,8776,8740.65,8787.2,8732.9,179.34B,0.0087
3/11/2015,8699.95,8728.75,8755.6,8682.35,178.05B,-0.0014
3/10/2015,8712.05,8769.75,8778,8677.35,168.92B,-0.0051
3/9/2015,8756.75,8891.15,8891.3,8740.45,160.33B,-0.0203
3/5/2015,8937.75,8929.4,8957.55,8849.35,165.08B,0.0017
3/4/2015,8922.65,9109.15,9119.2,8893.95,256.06B,-0.0082
3/3/2015,8996.25,8962.85,9008.4,8925.55,183.25B,0.0044
3/2/2015,8956.75,8953.85,8972.35,8885.45,224.77B,0.0062
2/28/2015,8901.85,8913.05,8941.1,8751.35,246.45B,0.0065
2/27/2015,8844.6,8729.5,8856.95,8717.45,257.23B,0.0185
2/26/2015,8683.85,8779,8786.05,8669.45,224.19B,-0.0095
2/25/2015,8767.25,8801.9,8840.65,8751.4,139.41B,0.0006
2/24/2015,8762.1,8772.9,8800.5,8726.75,154.37B,0.0008
2/23/2015,8754.95,8856.85,8869,8736.1,143.93B,-0.0089
2/20/2015,8833.6,8895.5,8899.95,8816.3,203.72B,-0.0069
2/19/2015,8895.3,8883.05,8913.45,8794.45,219.87B,0.003
2/18/2015,8869.1,8811.55,8894.3,8808.9,152.15B,0.0068
2/16/2015,8809.35,8831.4,8870.1,8793.4,140.64B,0.0004
2/13/2015,8805.5,8741.5,8822.1,8729.65,228.81B,0.0108
2/12/2015,8711.55,8676.95,8732.55,8599.25,163.68B,0.0098
2/11/2015,8627.4,8603.3,8651.95,8593.65,166.56B,0.0072
2/10/2015,8565.55,8478.1,8646.25,8470.5,202.30B,0.0046
2/9/2015,8526.35,8584.4,8605.55,8516.35,151.33B,-0.0156
2/6/2015,8661.05,8696.85,8726.2,8645.55,176.55B,-0.0058
2/5/2015,8711.7,8733.1,8838.45,8683.65,179.01B,-0.0014
2/4/2015,8723.7,8789.15,8792.85,8704.4,201.25B,-0.0038
2/3/2015,8756.55,8823.15,8837.3,8726.65,208.67B,-0.0046
2/2/2015,8797.4,8802.5,8840.8,8751.1,216.56B,-0.0013
1/30/2015,8808.9,8996.6,8996.6,8775.1,275.59B,-0.016
1/29/2015,8952.35,8901.5,8966.65,8861.25,264.25B,0.0043
1/28/2015,8914.3,8902.75,8985.05,8874.05,190.81B,0.0004
1/27/2015,8910.5,8871.35,8925.05,8825.45,192.01B,0.0085
1/23/2015,8835.6,8827.95,8866.4,8795.4,197.12B,0.0085
1/22/2015,8761.4,8745.85,8774.15,8727,180.91B,0.0037
1/21/2015,8729.5,8719.65,8741.85,8689.6,191.65B,0.0039
1/20/2015,8695.6,8575.1,8707.9,8574.5,158.71B,0.0169
1/19/2015,8550.7,8550.05,8570.95,8531.5,129.35B,0.0043
1/16/2015,8513.8,8504.05,8530.75,8452.25,181.37B,0.0023
1/15/2015,8494.15,8424.5,8527.1,8380.55,232.14B,0.0262
1/14/2015,8277.55,8307.25,8326.45,8236.65,150.62B,-0.0026
1/13/2015,8299.4,8346.15,8356.65,8267.9,129.56B,-0.0028
1/12/2015,8323,8291.35,8332.6,8245.6,103.15B,0.0046
1/9/2015,8284.5,8285.45,8303.3,8190.8,152.61B,0.0061
1/8/2015,8234.6,8191.4,8243.5,8167.3,143.80B,0.0164
1/7/2015,8102.1,8118.65,8151.2,8065.45,164.07B,-0.0031
1/6/2015,8127.35,8325.3,8327.85,8111.35,172.80B,-0.03
1/5/2015,8378.4,8407.95,8445.6,8363.9,118.16B,-0.002
1/2/2015,8395.45,8288.7,8410.6,8288.7,101.89B,0.0135
1/1/2015,8284,8272.8,8294.7,8248.75,56.56B,0.0002
12/31/2014,8282.7,8243.9,8291,8243.75,84.53B,0.0042
12/30/2014,8248.25,8260.3,8268.25,8220.55,77.70B,0.0002
12/29/2014,8246.3,8214.7,8279.15,8214.7,82.09B,0.0056
12/26/2014,8200.7,8204.8,8234.55,8147.95,75.53B,0.0033
12/24/2014,8174.1,8272.05,8286.4,8155.25,221.91B,-0.0112
12/23/2014,8267,8324.6,8364.75,8252.85,132.19B,-0.0068
12/22/2014,8324,8255,8330.95,8228.2,139.16B,0.012
12/19/2014,8225.2,8230.45,8263.45,8208.6,174.80B,0.0081
12/18/2014,8159.3,8138.9,8174.3,8084.9,162.11B,0.0161
12/17/2014,8029.8,8041.2,8082,7961.35,216.22B,-0.0047
12/16/2014,8067.6,8172.6,8189.35,8052.6,197.34B,-0.0185
12/15/2014,8219.6,8160.75,8242.4,8152.5,137.14B,-0.0005
12/12/2014,8224.1,8302,8321.9,8216.3,138.08B,-0.0083
12/11/2014,8292.9,8338.85,8348.3,8272.4,133.86B,-0.0075
12/10/2014,8355.65,8318.05,8376.8,8317,136.66B,0.0018
12/9/2014,8340.7,8439.3,8444.5,8330.5,146.27B,-0.0116
12/8/2014,8438.25,8538.65,8546.35,8432.25,163.82B,-0.0117
12/5/2014,8538.3,8584.25,8588.35,8523.9,143.35B,-0.003
12/4/2014,8564.4,8582.4,8626.95,8526.4,143.48B,0.0031
12/3/2014,8537.65,8528.7,8546.95,8508.35,153.20B,0.0015
12/2/2014,8524.7,8535.45,8560.2,8504.65,137.39B,-0.0036
12/1/2014,8555.9,8605.1,8623,8545.15,151.99B,-0.0038
11/28/2014,8588.25,8516.8,8617,8516.25,197.21B,0.0111
11/27/2014,8494.2,8477.8,8506.75,8456.35,194.30B,0.0022
11/26/2014,8475.75,8450.3,8500.3,8438.65,151.92B,0.0015
11/25/2014,8463.1,8530.8,8535.35,8429.45,271.91B,-0.0079
11/24/2014,8530.15,8490.95,8534.65,8490.8,140.66B,0.0062
11/21/2014,8477.35,8408.2,8489.8,8398.6,137.02B,0.009
11/20/2014,8401.9,8406.5,8410.85,8353.15,122.78B,0.0023
11/19/2014,8382.3,8440.65,8455.65,8360.5,125.40B,-0.0052
11/18/2014,8425.9,8441.25,8454.5,8407.25,134.68B,-0.0006
11/17/2014,8430.75,8378.4,8438.1,8349.1,113.88B,0.0049
11/14/2014,8389.9,8360.7,8400.65,8346.8,146.77B,0.0038
11/13/2014,8357.85,8405.25,8408,8320.35,127.36B,-0.003
11/12/2014,8383.3,8378.9,8415.05,8370.5,125.24B,0.0025
11/11/2014,8362.65,8354.1,8378.7,8321.85,122.01B,0.0022
11/10/2014,8344.25,8337.8,8383.05,8304.45,130.75B,0.0009
11/7/2014,8337,8331.85,8360.35,8290.25,153.43B,-0.0002
11/5/2014,8338.3,8351.25,8365.55,8323.5,161.62B,0.0017
11/3/2014,8324.15,8348.15,8350.6,8297.65,141.09B,0.0002
10/31/2014,8322.2,8200.8,8330.75,8198.05,176.16B,0.0187
10/30/2014,8169.2,8085.2,8181.55,8085.2,205.67B,0.0097
10/29/2014,8090.45,8077.05,8097.95,8052.25,148.31B,0.0078
10/28/2014,8027.6,8002.4,8037.8,7995.05,124.06B,0.0045
10/27/2014,7991.7,8064.35,8064.4,7985.65,132.82B,-0.0029
10/23/2014,8014.55,8027.7,8031.75,8008.85,19.64B,0.0023
10/22/2014,7995.9,7997.8,8005,7974.55,151.10B,0.0086
10/21/2014,7927.75,7906.15,7936.6,7874.35,163.40B,0.0061
10/20/2014,7879.4,7896.95,7905.95,7856.95,176.17B,0.0128
10/17/2014,7779.7,7733.75,7819.2,7723.85,177.62B,0.0041
10/16/2014,7748.2,7837.3,7893.9,7729.65,213.53B,-0.0147
10/14/2014,7864,7923.25,7928,7825.45,225.47B,-0.0026
10/13/2014,7884.25,7831,7901.15,7796,118.78B,0.0031
10/10/2014,7859.95,7911,7924.05,7848.45,142.93B,-0.0126
10/9/2014,7960.55,7886.5,7972.35,7886.5,123.77B,0.015
10/8/2014,7842.7,7828.75,7869.9,7815.75,135.91B,-0.0012
10/7/2014,7852.4,7897.4,7943.05,7842.7,148.20B,-0.0117
10/1/2014,7945.55,7960.5,7977.5,7936.7,113.00B,-0.0024
9/30/2014,7964.8,7948.8,8030.9,7923.85,141.14B,0.0007
9/29/2014,7958.9,7978.45,7991.75,7934.7,97.27B,-0.0012
9/26/2014,7968.85,7885.85,7993.3,7841.8,147.84B,0.0072
9/25/2014,7911.85,8003.3,8019.3,7877.35,231.90B,-0.0113
9/24/2014,8002.4,8015.55,8042.05,7950.05,182.21B,-0.0019
9/23/2014,8017.55,8144.4,8159.75,8008.1,140.78B,-0.0158
9/22/2014,8146.3,8084.45,8159.9,8064.8,105.51B,0.0031
9/19/2014,8121.45,8129.4,8160.9,8105.35,161.28B,0.0008
9/18/2014,8114.75,7950.65,8120.85,7939.7,116.93B,0.0175
9/17/2014,7975.5,7971.5,7990.65,7936.95,123.72B,0.0054
9/16/2014,7932.9,8036.6,8044.9,7925.15,127.95B,-0.0136
9/15/2014,8042,8070.35,8077.3,8030,96.50B,-0.0078
9/12/2014,8105.5,8087.05,8114.3,8071.6,111.44B,0.0024
9/11/2014,8085.7,8115.15,8127.95,8057.3,122.82B,-0.001
9/10/2014,8094.1,8135.55,8135.75,8082.1,107.06B,-0.0072
9/9/2014,8152.95,8161.9,8174.55,8126.5,104.74B,-0.0026
9/8/2014,8173.9,8132.95,8180.2,8126.15,120.69B,0.0108
9/5/2014,8086.85,8099.9,8122.7,8049.85,125.98B,-0.0011
9/4/2014,8095.95,8114.2,8114.8,8060.9,141.28B,-0.0023
9/3/2014,8114.6,8110.85,8141.9,8092.25,150.73B,0.0039
9/2/2014,8083.05,8038.6,8101.95,8036.55,134.90B,0.0069
9/1/2014,8027.7,7990.35,8035,7984,139.33B,0.0092
8/28/2014,7954.35,7942.25,7967.8,7939.2,189.70B,0.0023
8/27/2014,7936.05,7933.9,7946.85,7916.55,119.96B,0.004
8/26/2014,7904.75,7874.5,7915.45,7862.45,142.83B,-0.0002
8/25/2014,7906.3,7931.75,7968.25,7897.95,118.47B,-0.0009
8/22/2014,7913.2,7904.55,7929.05,7900.05,104.08B,0.0028
8/21/2014,7891.1,7875.35,7919.65,7855.95,115.22B,0.002
8/20/2014,7875.3,7915.8,7922.7,7864.05,117.32B,-0.0028
8/19/2014,7897.5,7901,7918.55,7881.15,140.61B,0.003
8/18/2014,7874.25,7785.25,7880.5,7779.2,126.74B,0.0106
8/14/2014,7791.7,7756.15,7796.7,7739.1,127.33B,0.0067
8/13/2014,7739.55,7717.3,7757.1,7695.7,154.08B,0.0016
8/12/2014,7727.05,7688.8,7735.75,7654.8,120.61B,0.0133
8/11/2014,7625.95,7619.85,7635.55,7598.6,106.97B,0.0076
8/8/2014,7568.55,7588.7,7592.45,7540.1,118.43B,-0.0106
8/7/2014,7649.25,7651.15,7708.95,7630.4,116.79B,-0.003
8/6/2014,7672.05,7726.15,7740.95,7658.95,116.36B,-0.0096
8/5/2014,7746.55,7706.65,7752.45,7638.05,128.24B,0.0082
8/4/2014,7683.65,7639.55,7694.8,7622.05,137.04B,0.0107
8/1/2014,7602.6,7662.5,7716.7,7593.9,181.07B,-0.0154
7/31/2014,7721.3,7784.65,7791.85,7711.15,208.86B,-0.009
7/30/2014,7791.4,7746.2,7798.7,7707.6,178.11B,0.0055
7/28/2014,7748.7,7792.9,7799.9,7722.65,116.54B,-0.0054
7/25/2014,7790.45,7828.2,7840.95,7748.6,153.94B,-0.0051
7/24/2014,7830.6,7796.25,7835.65,7771.65,117.61B,0.0045
7/23/2014,7795.75,7794.9,7809.2,7752.9,122.12B,0.0036
7/22/2014,7767.85,7708.2,7773.85,7704.8,120.08B,0.0109
7/21/2014,7684.2,7701.65,7722.1,7674,105.40B,0.0026
7/18/2014,7663.9,7630.25,7685,7595.5,134.60B,0.0031
7/17/2014,7640.45,7612.7,7655.65,7612.7,141.61B,0.0021
7/16/2014,7624.4,7564.15,7640.1,7532.45,167.97B,0.013
7/15/2014,7526.65,7491.3,7534.9,7459.15,122.07B,0.0097
7/14/2014,7454.15,7469,7478.45,7422.15,135.23B,-0.0007
7/11/2014,7459.6,7584.1,7625.85,7447.2,187.59B,-0.0143
7/10/2014,7567.75,7589.5,7731.05,7479.05,258.39B,-0.0023
7/9/2014,7585,7637.95,7650.1,7551.65,168.35B,-0.005
7/8/2014,7623.2,7804.05,7808.85,7595.9,180.65B,-0.0211
7/7/2014,7787.15,7780.4,7792,7755.1,173.93B,0.0046
7/4/2014,7751.6,7718.1,7758,7661.3,113.07B,0.0048
7/3/2014,7714.8,7734.35,7754.65,7706.8,133.76B,-0.0013
7/2/2014,7725.15,7683.05,7732.4,7677.3,136.32B,0.0118
7/1/2014,7634.7,7629,7649.5,7618.15,139.43B,0.0031
6/30/2014,7611.35,7534.05,7623.65,7531.6,152.30B,0.0137
6/27/2014,7508.8,7514.2,7538.75,7482.3,126.67B,0.0021
6/26/2014,7493.2,7554.1,7570.2,7481.3,171.68B,-0.01
6/25/2014,7569.25,7588.55,7589.25,7557.05,114.97B,-0.0014
6/24/2014,7580.2,7515.2,7593.35,7515.2,137.00B,0.0116
6/23/2014,7493.35,7514,7534.8,7441.6,127.40B,-0.0024
6/20/2014,7511.45,7543.3,7560.55,7497.3,124.13B,-0.0039
6/19/2014,7540.7,7580.05,7606.45,7502.55,148.85B,-0.0023
6/18/2014,7558.2,7636.05,7663,7515.5,165.08B,-0.0096
6/17/2014,7631.7,7525.05,7637.6,7509.25,157.96B,0.013
6/16/2014,7533.55,7534.8,7548.6,7487.55,155.38B,-0.0011
6/13/2014,7542.1,7668.2,7678.5,7525.35,174.52B,-0.0141
6/12/2014,7649.9,7641.3,7658,7593.8,148.21B,0.003
6/11/2014,7626.85,7672.4,7700.05,7589.05,186.18B,-0.0039
6/10/2014,7656.4,7679.05,7683.2,7579.3,188.67B,0.0002
6/9/2014,7654.6,7621.65,7673.7,7580.25,231.88B,0.0094
6/6/2014,7583.4,7521.5,7592.7,7497.65,248.40B,0.0146
6/5/2014,7474.1,7399.75,7484.7,7360.5,250.66B,0.0097
6/4/2014,7402.25,7417.55,7433.3,7391.35,204.59B,-0.0018
6/3/2014,7415.85,7375.35,7424.95,7342.15,234.68B,0.0072
6/2/2014,7362.5,7264.05,7368.6,7239.5,169.89B,0.0183
5/30/2014,7229.95,7254.85,7272.5,7118.45,312.15B,-0.0008
5/29/2014,7235.65,7316.6,7325.4,7224.4,241.12B,-0.0128
5/28/2014,7329.65,7324.95,7344.75,7302.6,175.60B,0.0016
5/27/2014,7318,7363.1,7372.95,7274.75,168.60B,-0.0056
5/26/2014,7359.05,7428.75,7504,7269.05,273.24B,-0.0011
5/23/2014,7367.1,7306.5,7381,7293.9,259.64B,0.0125
5/22/2014,7276.4,7289.95,7319.55,7258.15,240.94B,0.0032
5/21/2014,7252.9,7274.85,7287.15,7206.7,203.14B,-0.0031
5/20/2014,7275.5,7309.95,7353.65,7247.7,255.33B,0.0016
5/19/2014,7263.55,7276.85,7291.1,7193.55,316.25B,0.0084
5/16/2014,7203,7270.2,7563.5,7130.65,393.16B,0.0112
5/15/2014,7123.15,7111.3,7152.55,7082.55,186.85B,0.002
5/14/2014,7108.75,7112,7142.25,7080.9,177.20B,0
5/13/2014,7108.75,7080,7172.35,7067.15,232.22B,0.0135
5/12/2014,7014.25,6863.4,7020.05,6862.9,157.72B,0.0227
5/9/2014,6858.8,6654.15,6871.35,6652.15,166.44B,0.0299
5/8/2014,6659.85,6669.9,6688.4,6638.55,101.55B,0.0011
5/7/2014,6652.55,6708.6,6718.75,6642.9,114.10B,-0.0093
5/6/2014,6715.3,6719.25,6743.45,6701.9,88.29B,0.0024
5/5/2014,6699.35,6681.65,6741.05,6680.45,104.99B,0.0007
5/2/2014,6694.8,6709.95,6737.65,6689.5,114.28B,-0.0002
4/30/2014,6696.4,6724.95,6780.15,6656.8,161.11B,-0.0028
4/29/2014,6715.25,6769,6779.7,6708.65,115.51B,-0.0068
4/28/2014,6761.25,6778.55,6786.25,6750.3,118.16B,-0.0032
4/25/2014,6782.75,6855.8,6869.85,6772.85,154.32B,-0.0085
4/23/2014,6840.8,6823.25,6861.6,6820.75,182.97B,0.0037
4/22/2014,6815.35,6822.9,6838,6806.25,114.69B,-0.0003
4/21/2014,6817.65,6789.25,6825.45,6786.9,111.84B,0.0056
4/17/2014,6779.4,6695.45,6783.05,6684.4,131.49B,0.0156
4/16/2014,6675.3,6727.25,6748.65,6665.15,119.77B,-0.0086
4/15/2014,6733.1,6792.7,6813.4,6711.75,123.20B,-0.0064
4/11/2014,6776.3,6758.35,6789.35,6743.15,140.74B,-0.003
4/10/2014,6796.4,6803.05,6819.05,6777.3,191.13B,0
4/9/2014,6796.2,6722,6808.7,6705.1,169.79B,0.0151
4/7/2014,6695.05,6694.25,6725.15,6650.4,133.95B,0.0001
4/4/2014,6694.35,6741.85,6741.85,6685.15,155.13B,-0.0062
4/3/2014,6736.1,6772.05,6776.75,6696.9,197.55B,-0.0024
4/2/2014,6752.55,6757.6,6763.5,6723.6,173.34B,0.0047
4/1/2014,6721.05,6729.5,6732.25,6675.45,177.84B,0.0025
3/31/2014,6704.2,6723.15,6730.05,6662.4,220.62B,0.0012
3/28/2014,6695.9,6673.05,6702.6,6643.8,184.82B,0.0082
3/27/2014,6641.75,6613.1,6673.95,6599.5,312.38B,0.0061
3/26/2014,6601.4,6615.65,6627.45,6580.6,186.57B,0.0018
3/25/2014,6589.75,6550.1,6595.55,6544.85,168.13B,0.0009
3/24/2014,6583.5,6510.5,6591.5,6510.5,158.40B,0.0136
3/22/2014,6494.9,6497.8,6502.65,6481.35,9.77B,0.0003
3/21/2014,6493.2,6515.2,6522.9,6485.7,189.85B,0.0016
3/20/2014,6483.1,6508.35,6523.65,6473.25,141.98B,-0.0063
3/19/2014,6524.05,6530,6541.2,6506,172.46B,0.0011
3/18/2014,6516.65,6532.45,6574.95,6497.65,179.31B,0.0019
3/14/2014,6504.2,6447.25,6518.45,6432.7,177.34B,0.0017
3/13/2014,6493.1,6491.75,6561.45,6476.65,167.86B,-0.0037
3/12/2014,6516.9,6497.5,6546.15,6487.3,174.98B,0.0008
3/11/2014,6511.9,6537.35,6562.85,6494.25,238.99B,-0.0039
3/10/2014,6537.25,6491.7,6562.2,6487.35,242.14B,0.0016
3/7/2014,6526.65,6413.95,6537.8,6413.55,284.92B,0.0196
3/6/2014,6401.15,6344.75,6406.6,6339.7,180.73B,0.0115
3/5/2014,6328.65,6328.45,6336.25,6287.8,160.30B,0.0049
3/4/2014,6297.95,6216.75,6302.15,6215.7,166.82B,0.0123
3/3/2014,6221.45,6264.35,6277.75,6212.25,144.56B,-0.0088
2/28/2014,6276.95,6228.45,6282.7,6228.1,180.60B,0.0061
2/26/2014,6238.8,6202.45,6245.95,6202.1,181.66B,0.0062
2/25/2014,6200.05,6205.7,6216.85,6176.6,146.26B,0.0023
2/24/2014,6186.1,6140.95,6191.85,6130.8,144.88B,0.005
2/21/2014,6155.45,6108.3,6159.65,6108,112.60B,0.0105
2/20/2014,6091.45,6127.15,6129.1,6086.45,132.11B,-0.01
2/19/2014,6152.75,6132.05,6160.35,6125.75,95.25B,0.0042
2/18/2014,6127.1,6071.3,6141.7,6066.8,126.64B,0.0089
2/17/2014,6073.3,6057.1,6080.65,6038.3,108.49B,0.0041
2/14/2014,6048.35,6023.75,6056.4,5984.6,140.20B,0.0079
2/13/2014,6001.1,6087.55,6094.4,5991.1,153.65B,-0.0136
2/12/2014,6084,6085.35,6106.6,6077.4,138.55B,0.0035
2/11/2014,6062.7,6072.45,6081.85,6053.25,150.52B,0.0015
2/10/2014,6053.45,6072.8,6083.05,6046.4,133.07B,-0.0016
2/7/2014,6063.2,6077.65,6079.95,6030.9,181.93B,0.0045
2/6/2014,6036.3,6028.35,6048.35,5965.4,185.50B,0.0023
2/5/2014,6022.4,6004.25,6028.05,5962.05,166.63B,0.0036
2/4/2014,6000.9,5947.6,6017.8,5933.3,183.25B,-0.0001
2/3/2014,6001.8,6058.8,6074.85,5994.45,134.89B,-0.0144
1/31/2014,6089.5,6082.75,6097.85,6067.35,146.71B,0.0026
1/30/2014,6073.7,6067,6082.85,6027.25,208.06B,-0.0076
1/29/2014,6120.25,6161,6170.45,6109.8,146.73B,-0.001
1/28/2014,6126.25,6131.85,6163.6,6085.95,184.11B,-0.0016
1/27/2014,6135.85,6186.3,6188.55,6130.25,190.44B,-0.0209
1/24/2014,6266.75,6301.65,6331.45,6263.9,160.27B,-0.0124
1/23/2014,6345.65,6325.95,6355.6,6316.4,120.05B,0.0011
1/22/2014,6338.95,6309.05,6349.95,6287.45,137.49B,0.004
1/21/2014,6313.8,6320.15,6330.3,6297.9,141.73B,0.0016
1/20/2014,6303.95,6261.75,6307.45,6243.35,122.14B,0.0068
1/17/2014,6261.65,6306.25,6327.1,6246.35,167.72B,-0.0091
1/16/2014,6318.9,6341.35,6346.5,6299.85,153.42B,-0.0003
1/15/2014,6320.9,6265.95,6325.2,6265.3,145.92B,0.0127
1/14/2014,6241.85,6260.25,6280.35,6234.15,110.23B,-0.0049
1/13/2014,6272.75,6189.55,6288.2,6189.55,135.01B,0.0164
1/10/2014,6171.45,6178.85,6239.1,6139.6,159.92B,0.0005
1/9/2014,6168.35,6181.7,6188.05,6148.25,150.06B,-0.001
1/8/2014,6174.6,6178.05,6192.1,6160.35,146.91B,0.002
1/7/2014,6162.25,6203.9,6221.5,6144.75,138.56B,-0.0047
1/6/2014,6191.45,6220.85,6224.7,6170.25,118.34B,-0.0032
1/3/2014,6211.15,6194.55,6221.7,6171.25,139.04B,-0.0016
1/2/2014,6221.15,6301.25,6358.3,6211.3,158.13B,-0.0128
1/1/2014,6301.65,6323.8,6327.2,6298.25,69.57B,-0.0004
12/31/2013,6304,6307.35,6317.3,6287.3,103.44B,0.0021
12/30/2013,6291.1,6336.4,6344.05,6273.15,101.27B,-0.0036
12/27/2013,6313.8,6292.8,6324.9,6289.4,96.87B,0.0056
12/26/2013,6278.9,6270.1,6302.75,6259.45,182.31B,0.0017
12/24/2013,6268.4,6296.45,6301.5,6262,107.64B,-0.0026
12/23/2013,6284.5,6267.2,6317.5,6266.95,131.19B,0.0016
12/20/2013,6274.25,6179.95,6284.5,6170.35,171.97B,0.0174
12/19/2013,6166.65,6253.9,6263.75,6150.7,437.04B,-0.0081
12/18/2013,6217.15,6129.95,6236,6129.95,243.25B,0.0127
12/17/2013,6139.05,6178.2,6190.55,6133,154.17B,-0.0025
12/16/2013,6154.7,6168.35,6183.25,6146.05,146.45B,-0.0022
12/13/2013,6168.4,6201.3,6208.6,6161.4,169.65B,-0.011
12/12/2013,6237.05,6276.75,6286.85,6230.55,148.53B,-0.0112
12/11/2013,6307.9,6307.2,6326.6,6280.25,148.20B,-0.0039
12/10/2013,6332.85,6354.7,6362.25,6307.55,242.41B,-0.0049
12/9/2013,6363.9,6415,6415.25,6345,198.29B,0.0166
12/6/2013,6259.9,6234.4,6275.35,6230.75,158.54B,0.003
12/5/2013,6241.1,6262.45,6300.55,6232,186.06B,0.013
12/4/2013,6160.95,6187.95,6209.15,6149.9,186.17B,-0.0066
12/3/2013,6201.85,6204.25,6225.4,6191.4,156.85B,-0.0026
12/2/2013,6217.85,6171.15,6228.7,6171.15,145.95B,0.0068
11/29/2013,6176.1,6103.9,6182.5,6103.8,190.71B,0.0138
11/28/2013,6091.85,6092,6112.95,6068.3,195.32B,0.0057
11/27/2013,6057.1,6062.7,6074,6030.3,124.88B,-0.0003
11/26/2013,6059.1,6099.25,6112.7,6047.75,150.66B,-0.0092
11/25/2013,6115.35,6035.95,6123.5,6035.95,127.19B,0.02
11/22/2013,5995.45,6027.35,6049.6,5972.8,134.76B,-0.0006
11/21/2013,5999.05,6096.5,6097.35,5985.4,137.23B,-0.0202
11/20/2013,6122.9,6186.85,6204.35,6106.95,155.79B,-0.013
11/19/2013,6203.35,6197.25,6212.4,6180.2,161.51B,0.0023
11/18/2013,6189,6111.05,6196.8,6110.4,163.99B,0.0219
11/14/2013,6056.15,6037,6101.65,6036.65,154.91B,0.0111
11/13/2013,5989.6,5998.85,6042.25,5972.45,162.54B,-0.0047
11/12/2013,6018.05,6087.25,6108.7,6011.75,153.81B,-0.01
11/11/2013,6078.8,6110.4,6141.65,6067.75,146.06B,-0.0101
11/8/2013,6140.75,6170.15,6185.15,6120.95,150.05B,-0.0075
11/7/2013,6187.25,6228.9,6288.95,6180.8,168.83B,-0.0045
11/6/2013,6215.15,6260.55,6269.7,6208.7,157.08B,-0.0061
11/5/2013,6253.15,6282.15,6304.75,6244.3,181.05B,-0.0114
11/3/2013,6324.95,6332.05,6342.95,6319.25,9.36B,0.0028
11/1/2013,6307.2,6289.75,6332.6,6286.95,191.64B,0.0013
10/31/2013,6299.15,6237.15,6309.05,6235.9,239.61B,0.0076
10/30/2013,6251.7,6230.8,6269.2,6222.6,177.58B,0.005
10/29/2013,6220.9,6107.55,6228.05,6079.2,197.35B,0.0196
10/28/2013,6101.1,6155.1,6168.75,6094.1,146.34B,-0.0071
10/25/2013,6144.9,6154,6174.75,6125.95,144.53B,-0.0032
10/24/2013,6164.35,6162.8,6252.45,6142.95,148.91B,-0.0023
10/23/2013,6178.35,6209.55,6217.95,6116.6,188.28B,-0.0039
10/22/2013,6202.8,6192.3,6220.1,6181.8,161.94B,-0.0003
10/21/2013,6204.95,6202,6218.95,6163.3,196.99B,0.0025
10/18/2013,6189.35,6070.9,6201.45,6070.9,250.34B,0.0237
10/17/2013,6045.85,6098.5,6110.75,6032.55,230.56B,-0.0071
10/15/2013,6089.05,6147.55,6156.3,6056.55,218.30B,-0.0039
10/14/2013,6112.7,6093,6124.1,6082.9,142.17B,0.0027
10/11/2013,6096.2,6104.85,6107.6,6046.4,180.83B,0.0125
10/10/2013,6020.95,6001.05,6033.95,5979.8,159.61B,0.0022
10/9/2013,6007.45,5893.25,6015.5,5877.1,192.04B,0.0133
10/8/2013,5928.4,5975,5981.7,5913,158.53B,0.0038
10/7/2013,5906.15,5889.05,5912,5825.85,156.39B,-0.0002
10/4/2013,5907.3,5891.3,5950.45,5885,191.47B,-0.0004
10/3/2013,5909.7,5819.1,5917.6,5802.7,199.79B,0.0224
10/1/2013,5780.05,5756.1,5786.45,5700.95,159.25B,0.0078
9/30/2013,5735.3,5801.05,5810.2,5718.5,155.68B,-0.0168
9/27/2013,5833.2,5905.55,5909.2,5819.3,163.07B,-0.0083
9/26/2013,5882.25,5872.8,5917.65,5864.1,220.59B,0.0014
9/25/2013,5873.85,5901.55,5910.55,5811.1,200.16B,-0.0032
9/24/2013,5892.45,5855,5938.4,5854.55,187.58B,0.0005
9/23/2013,5889.75,5945.8,5989.4,5871.4,188.32B,-0.0204
9/20/2013,6012.1,6104.55,6130.95,5932.85,318.65B,-0.0169
